with_beam;run;time_created;time_created_HUMAN;time_completed;time_completed_HUMAN;DAQ_time_start;DAQ_time_start_HUMAN;DAQ_time_end;DAQ_time_end_HUMAN;TRGTimeStart;TRGTimeStart_HUMAN;TRGTimeEnd;TRGTimeEnd_HUMAN;duration;pauseDuration;numberOfLDCs;numberOfGDCs;numberOfDetectors;partition;totalSubEvents;averageSubEventsPerSecond;totalEvents;totalEventsPhysics;totalEventsCalibration;totalEventsIncomplete;averageEventsPerSecond;totalDataReadout;averageDataRateReadout;totalDataEventBuilder;averageDataRateEventBuilder;totalDataRecorded;averageDataRateRecorded;run_type;HLTmode;LHCperiod;LDClocalRecording;GDClocalRecording;GDCmStreamRecording;eventBuilding;eor_reason;ecs_success;daq_success;dataMigrated;L3_magnetCurrent;Dipole_magnetCurrent;runQualityOverview;LHCFillNumber;ctp_act_config;numberOfPar;numberOfFailedPar
1;257590;1467686920.000000;05/07/2016 04:48:40;1467706278.000000;05/07/2016 10:11:18;1467686988.000000;05/07/2016 04:49:48;1467706278.000000;05/07/2016 10:11:18;1467686993.000000;05/07/2016 04:49:53;1467706207.000000;05/07/2016 10:10:07;19214.000000;49;201;18;17;PHYSICS_1;;;8397507;8300297;95426;2;435.329548989;54126300529108.0;2805925377.4000000000;15551927167596.0;806217064.2000000000;11564935836966.0;599530110.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5073;pp2016 (v225);3;1
1;257592;1467706567.000000;05/07/2016 10:16:07;1467711024.000000;05/07/2016 11:30:24;1467706635.000000;05/07/2016 10:17:15;1467711023.000000;05/07/2016 11:30:23;1467706639.000000;05/07/2016 10:17:19;1467710962.000000;05/07/2016 11:29:22;4323.000000;48;186;18;16;PHYSICS_1;;;1741493;1719894;20111;2;396.876253418;10452218720088.0;2382000619.9000000000;2996944781564.0;682986504.5000000000;2233687761077.0;509044612.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5073;pp2016 (v225);2;0
1;257594;1467711175.000000;05/07/2016 11:32:55;1467714571.000000;05/07/2016 12:29:31;1467711240.000000;05/07/2016 11:34:00;1467714570.000000;05/07/2016 12:29:30;1467711244.000000;05/07/2016 11:34:04;1467714500.000000;05/07/2016 12:28:20;3256.000000;23;201;18;17;PHYSICS_1;;;1360565;1343786;14997;1;408.578078078;8143134895276.0;2445385854.4000000000;2346167511940.0;704554808.4000000000;1739731728197.0;522441960.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5073;pp2016 (v225);2;1
1;257595;1467714654.000000;05/07/2016 12:30:54;1467718546.000000;05/07/2016 13:35:46;1467714722.000000;05/07/2016 12:32:02;1467718546.000000;05/07/2016 13:35:46;1467714726.000000;05/07/2016 12:32:06;1467718517.000000;05/07/2016 13:35:17;3791.000000;0;186;18;16;PHYSICS_1;;;1622260;1602306;18838;0;424.231171548;9679686762024.0;2531298839.4000000000;2787173465920.0;728863354.1000000000;2076516344330.0;543022056.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5073;pp2016 (v225);0;0
1;257601;1467718713.000000;05/07/2016 13:38:33;1467722482.000000;05/07/2016 14:41:22;1467718782.000000;05/07/2016 13:39:42;1467722482.000000;05/07/2016 14:41:22;1467718786.000000;05/07/2016 13:39:46;1467722453.000000;05/07/2016 14:40:53;3667.000000;23;186;18;16;PHYSICS_1;;;1453320;1434526;17492;0;392.789189189;8155689803588.0;2204240487.5000000000;2356125750576.0;636790743.4000000000;1753600927661.0;473946196.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5073;pp2016 (v225);1;0
1;257604;1467722489.000000;05/07/2016 14:41:29;1467726492.000000;05/07/2016 15:48:12;1467722545.000000;05/07/2016 14:42:25;1467726492.000000;05/07/2016 15:48:12;1467722550.000000;05/07/2016 14:42:30;1467726430.000000;05/07/2016 15:47:10;3880.000000;0;186;18;16;PHYSICS_1;;;1645589;1625208;19263;1;416.921459336;9700415438300.0;2457667960.0000000000;2781237400836.0;704645908.5000000000;2069573317082.0;524340845.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.944444444;5073;pp2016 (v225);0;0
1;257605;1467726655.000000;05/07/2016 15:50:55;1467732216.000000;05/07/2016 17:23:36;1467726721.000000;05/07/2016 15:52:01;1467732215.000000;05/07/2016 17:23:35;1467726726.000000;05/07/2016 15:52:06;1467732153.000000;05/07/2016 17:22:33;5427.000000;73;201;18;17;PHYSICS_1;;;2227197;2199571;25616;2;405.387149617;13675791882688.0;2489223131.2000000000;3946885034712.0;718399169.0000000000;2924266312721.0;532265437.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5073;pp2016 (v225);3;0
1;257606;1467732242.000000;05/07/2016 17:24:02;1467752668.000000;05/07/2016 23:04:28;1467732311.000000;05/07/2016 17:25:11;1467752667.000000;05/07/2016 23:04:27;1467732316.000000;05/07/2016 17:25:16;1467752605.000000;05/07/2016 23:03:25;20289.000000;48;201;18;17;PHYSICS_1;;;8968237;8864983;101642;4;440.569709176;54314494826324.0;2668230243.0000000000;15644255984376.0;768532913.4000000000;11615608700760.0;570623339.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.947368421;5073;pp2016 (v226);2;0
1;257630;1467774165.000000;06/07/2016 05:02:45;1467833404.000000;06/07/2016 21:30:04;1467774230.000000;06/07/2016 05:03:50;1467833255.000000;06/07/2016 21:27:35;1467774234.000000;06/07/2016 05:03:54;1467833164.000000;06/07/2016 21:26:04;58930.000000;212;201;18;17;PHYSICS_1;;;26426584;26132246;290989;15;447.718492164;178019105468128.0;3015995010.0000000000;51127652023436.0;866203338.0000000000;38093811287582.0;645384350.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5076;pp2016 (v226);10;1
1;257632;1467833817.000000;06/07/2016 21:36:57;1467839045.000000;06/07/2016 23:04:05;1467833881.000000;06/07/2016 21:38:01;1467839044.000000;06/07/2016 23:04:04;1467833886.000000;06/07/2016 21:38:06;1467838976.000000;06/07/2016 23:02:56;5090.000000;23;186;18;16;PHYSICS_1;;;2097315;2071451;24562;0;406.220220801;12077806326176.0;2339300082.5000000000;3462534422148.0;670643893.5000000000;2581905278984.0;500078496.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.888888888;5076;pp2016 (v226);1;0
1;257635;1467839437.000000;06/07/2016 23:10:37;1467842714.000000;07/07/2016 00:05:14;1467839535.000000;06/07/2016 23:12:15;1467842713.000000;07/07/2016 00:05:13;1467839539.000000;06/07/2016 23:12:19;1467842646.000000;07/07/2016 00:04:06;3107.000000;0;201;18;17;PHYSICS_1;;;1386407;1369467;15734;0;436.251415984;7632416463112.0;2401641429.6000000000;1604856633620.0;504989500.8000000000;1314538036703.0;413636890.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5076;pp2016 (v226);0;0
1;257636;1467842822.000000;07/07/2016 00:07:02;1467847017.000000;07/07/2016 01:16:57;1467842891.000000;07/07/2016 00:08:11;1467847016.000000;07/07/2016 01:16:56;1467842895.000000;07/07/2016 00:08:15;1467846948.000000;07/07/2016 01:15:48;4053.000000;0;186;18;16;PHYSICS_1;;;1685912;1664695;20097;2;408.705939393;8683210785932.0;2105020796.6000000000;1811930125480.0;439255788.0000000000;1492820249663.0;361895818.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5076;pp2016 (v226);0;0
1;257642;1467847176.000000;07/07/2016 01:19:36;1467861339.000000;07/07/2016 05:15:39;1467847240.000000;07/07/2016 01:20:40;1467861338.000000;07/07/2016 05:15:38;1467847245.000000;07/07/2016 01:20:45;1467861264.000000;07/07/2016 05:14:24;14019.000000;48;201;18;17;PHYSICS_1;;;6063176;5992003;69389;10;430.0734856;32686965478160.0;2318553374.8000000000;6877575752224.0;487840527.2000000000;5621158140648.0;398720254.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5076;pp2016 (v226);3;1
1;257644;1467861599.000000;07/07/2016 05:19:59;1467865040.000000;07/07/2016 06:17:20;1467861663.000000;07/07/2016 05:21:03;1467865040.000000;07/07/2016 06:17:20;1467861668.000000;07/07/2016 05:21:08;1467864973.000000;07/07/2016 06:16:13;3305.000000;24;186;18;16;PHYSICS_1;;;1345292;1328313;15677;0;398.368966538;6759089353816.0;2001507063.6000000000;1413660094084.0;418614182.4000000000;1164066192582.0;344704232.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.944444444;5076;pp2016 (v226);1;0
1;257682;1467890658.000000;07/07/2016 13:24:18;1467896856.000000;07/07/2016 15:07:36;1467890723.000000;07/07/2016 13:25:23;1467896855.000000;07/07/2016 15:07:35;1467890727.000000;07/07/2016 13:25:27;1467896788.000000;07/07/2016 15:06:28;6061.000000;0;200;18;16;PHYSICS_1;;;2948199;2916299;30700;0;480.789138943;20469734741020.0;3338182443.1000000000;4241269248064.0;691661651.7000000000;3560064790449.0;580571557.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5078;pp2016 (v226);0;0
1;257684;1467897596.000000;07/07/2016 15:19:56;1467904391.000000;07/07/2016 17:13:11;1467897660.000000;07/07/2016 15:21:00;1467904391.000000;07/07/2016 17:13:11;1467897664.000000;07/07/2016 15:21:04;1467904315.000000;07/07/2016 17:11:55;6651.000000;24;200;18;16;PHYSICS_1;;;3089372;3055300;32872;1;458.976675085;20550901819052.0;3053172161.5000000000;4260859682180.0;633020306.4000000000;3561505988961.0;529119891.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.944444444;5078;pp2016 (v228);1;0
1;257685;1467904506.000000;07/07/2016 17:15:06;1467909051.000000;07/07/2016 18:30:51;1467904575.000000;07/07/2016 17:16:15;1467909050.000000;07/07/2016 18:30:50;1467904579.000000;07/07/2016 17:16:19;1467908984.000000;07/07/2016 18:29:44;4405.000000;0;186;18;16;PHYSICS_1;;;1981910;1958913;21881;0;442.884916201;12297653376248.0;2748078966.8000000000;2536064331460.0;566718286.4000000000;2127198914960.0;475351712.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5078;pp2016 (v228);0;0
1;257687;1467909164.000000;07/07/2016 18:32:44;1467922612.000000;07/07/2016 22:16:52;1467909232.000000;07/07/2016 18:33:52;1467922612.000000;07/07/2016 22:16:52;1467909237.000000;07/07/2016 18:33:57;1467922534.000000;07/07/2016 22:15:34;13297.000000;0;201;18;17;PHYSICS_1;;;6110367;6041989;67373;7;456.679147982;37908126879048.0;2833193339.2000000000;7902539999468.0;590623318.3000000000;6557725033967.0;490113978.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.947368421;5078;pp2016 (v228);0;0
1;257688;1467922629.000000;07/07/2016 22:17:09;1467948444.000000;08/07/2016 05:27:24;1467922698.000000;07/07/2016 22:18:18;1467948444.000000;08/07/2016 05:27:24;1467922703.000000;07/07/2016 22:18:23;1467948378.000000;08/07/2016 05:26:18;25675.000000;68;201;18;17;PHYSICS_1;;;11304711;11174718;127784;3;439.086110463;66224317015616.0;2572217704.3000000000;13875401238800.0;538934251.5000000000;11443377200503.0;444472042.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.947368421;5078;pp2016 (v228);3;0
1;257689;1467948661.000000;08/07/2016 05:31:01;1467955687.000000;08/07/2016 07:28:07;1467948725.000000;08/07/2016 05:32:05;1467955687.000000;08/07/2016 07:28:07;1467948729.000000;08/07/2016 05:32:09;1467955621.000000;08/07/2016 07:27:01;6892.000000;0;193;18;15;PHYSICS_1;;;1785265;1749412;34695;0;256.429905199;17127186966240.0;2460095801.0000000000;3524778565684.0;506288216.8000000000;2932581820560.0;421226920.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.941176470;5078;pp2016 (v228);0;0
1;257692;1467956626.000000;08/07/2016 07:43:46;1467961370.000000;08/07/2016 09:02:50;1467956688.000000;08/07/2016 07:44:48;1467961370.000000;08/07/2016 09:02:50;1467956693.000000;08/07/2016 07:44:53;1467961304.000000;08/07/2016 09:01:44;4611.000000;24;188;18;14;PHYSICS_1;;;1152950;1128916;22718;0;246.251601879;10961532551392.0;2341207294.2000000000;2247066718692.0;479937359.8000000000;1880643115234.0;401675163.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.937500000;5078;pp2016 (v228);1;0
1;257697;1467963601.000000;08/07/2016 09:40:01;1467972718.000000;08/07/2016 12:11:58;1467963689.000000;08/07/2016 09:41:29;1467972717.000000;08/07/2016 12:11:57;1467963694.000000;08/07/2016 09:41:34;1467972652.000000;08/07/2016 12:10:52;8958.000000;47;201;18;17;PHYSICS_1;;;3902118;3856115;44194;4;432.223969871;21234111046332.0;2352028250.6000000000;4499993832664.0;498448585.8000000000;3675075471268.0;407075262.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.947368421;5078;pp2016 (v228);2;0
1;257725;1467989847.000000;08/07/2016 16:57:27;1468009651.000000;08/07/2016 22:27:31;1467989911.000000;08/07/2016 16:58:31;1468009650.000000;08/07/2016 22:27:30;1467989916.000000;08/07/2016 16:58:36;1468009583.000000;08/07/2016 22:26:23;19667.000000;70;201;18;17;PHYSICS_1;;;8907751;8809172;96366;3;451.276711079;53828744663756.0;2727024908.2000000000;11241823501812.0;569523456.2000000000;9306287894452.0;471467039.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5080;pp2016 (v228);3;0
1;257727;1468009843.000000;08/07/2016 22:30:43;1468013601.000000;08/07/2016 23:33:21;1468009910.000000;08/07/2016 22:31:50;1468013601.000000;08/07/2016 23:33:21;1468009915.000000;08/07/2016 22:31:55;1468013534.000000;08/07/2016 23:32:14;3619.000000;22;186;18;16;PHYSICS_1;;;1561374;1542579;17493;1;423.021945272;8529938090564.0;2311010048.9000000000;1765689990532.0;478377131.0000000000;1466747026402.0;397384726.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5080;pp2016 (v228);1;0
1;257733;1468013697.000000;08/07/2016 23:34:57;1468017565.000000;09/07/2016 00:39:25;1468013779.000000;08/07/2016 23:36:19;1468017564.000000;09/07/2016 00:39:24;1468013783.000000;08/07/2016 23:36:23;1468017497.000000;09/07/2016 00:38:17;3714.000000;24;201;18;17;PHYSICS_1;;;1664570;1644787;18376;4;439.780713342;9854236741772.0;2603497157.7000000000;2059183410696.0;544037889.2000000000;1697911180953.0;448589479.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.052631578;5080;pp2016 (v228);1;0
1;257734;1468018494.000000;09/07/2016 00:54:54;1468022334.000000;09/07/2016 01:58:54;1468018558.000000;09/07/2016 00:55:58;1468022333.000000;09/07/2016 01:58:53;1468018562.000000;09/07/2016 00:56:02;1468022267.000000;09/07/2016 01:57:47;3705.000000;0;200;18;16;PHYSICS_1;;;1729059;1709105;18754;0;458.028874172;9939935083680.0;2633095386.4000000000;2070140843592.0;548381680.4000000000;1706662006812.0;452095895.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5080;pp2016 (v228);0;0
1;257735;1468022408.000000;09/07/2016 02:00:08;1468036509.000000;09/07/2016 05:55:09;1468022473.000000;09/07/2016 02:01:13;1468036508.000000;09/07/2016 05:55:08;1468022478.000000;09/07/2016 02:01:18;1468036439.000000;09/07/2016 05:53:59;13961.000000;0;201;18;17;PHYSICS_1;;;6302036;6230081;70749;0;449.022871392;35103343025980.0;2501128822.7000000000;7371790968004.0;525243389.2000000000;6047343674329.0;430875929.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.947368421;5080;pp2016 (v228);0;0
1;257737;1468037356.000000;09/07/2016 06:09:16;1468067817.000000;09/07/2016 14:36:57;1468037423.000000;09/07/2016 06:10:23;1468067816.000000;09/07/2016 14:36:56;1468037428.000000;09/07/2016 06:10:28;1468067748.000000;09/07/2016 14:35:48;30320.000000;23;201;18;17;PHYSICS_1;;;13489907;13335353;153138;9;443.849142894;72841557138360.0;2396655714.7000000000;15312457842028.0;503815281.2000000000;12519552374396.0;411922231.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;No;Yes;30;6;0.947368421;5080;pp2016 (v228);1;0
1;257754;1468082019.000000;09/07/2016 18:33:39;1468113094.000000;10/07/2016 03:11:34;1468082087.000000;09/07/2016 18:34:47;1468113094.000000;10/07/2016 03:11:34;1468082092.000000;09/07/2016 18:34:52;1468113025.000000;10/07/2016 03:10:25;30933.000000;46;201;18;17;PHYSICS_1;;;14216846;14059062;155575;8;458.504402231;89830722067864.0;2897111041.6000000000;18699494004468.0;603073306.2000000000;15544026988076.0;501307027.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.894736842;5083;pp2016 (v228);2;0
1;257757;1468113543.000000;10/07/2016 03:19:03;1468119041.000000;10/07/2016 04:50:41;1468113606.000000;10/07/2016 03:20:06;1468119040.000000;10/07/2016 04:50:40;1468113610.000000;10/07/2016 03:20:10;1468118972.000000;10/07/2016 04:49:32;5362.000000;23;178;18;14;PHYSICS_1;;;1249769;1222538;25985;1;229.990614648;12336228671656.0;2270192983.4000000000;2503500145924.0;460710369.1000000000;2111045284782.0;388488274.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.937500000;5083;pp2016 (v228);1;0
1;257765;1468119144.000000;10/07/2016 04:52:24;1468125712.000000;10/07/2016 06:41:52;1468119212.000000;10/07/2016 04:53:32;1468125711.000000;10/07/2016 06:41:51;1468119217.000000;10/07/2016 04:53:37;1468125645.000000;10/07/2016 06:40:45;6428.000000;23;193;18;15;PHYSICS_1;;;1652946;1619601;31608;0;254.338513617;16283633974516.0;2505559928.4000000000;3335052055460.0;513163879.9000000000;2784099574899.0;428388917.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.941176470;5083;pp2016 (v228);1;0
1;257773;1468126135.000000;10/07/2016 06:48:55;1468131782.000000;10/07/2016 08:23:02;1468126205.000000;10/07/2016 06:50:05;1468131781.000000;10/07/2016 08:23:01;1468126210.000000;10/07/2016 06:50:10;1468131714.000000;10/07/2016 08:21:54;5504.000000;0;201;18;17;PHYSICS_1;;;2493558;2464466;27886;0;447.194763271;14189739183128.0;2544788232.3000000000;2967069715660.0;532114367.9000000000;2441592374490.0;437875246.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5083;pp2016 (v228);0;0
1;257797;1468153553.000000;10/07/2016 14:25:53;1468163796.000000;10/07/2016 17:16:36;1468153622.000000;10/07/2016 14:27:02;1468163796.000000;10/07/2016 17:16:36;1468153627.000000;10/07/2016 14:27:07;1468163723.000000;10/07/2016 17:15:23;10096.000000;24;201;18;17;PHYSICS_1;;;4592808;4541704;49697;0;451.425987812;29016657874268.0;2852040286.4000000000;6032269118280.0;592910273.1000000000;5018671084979.0;493283967.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.947368421;5085;pp2016 (v228);2;1
1;257798;1468163900.000000;10/07/2016 17:18:20;1468168729.000000;10/07/2016 18:38:49;1468163990.000000;10/07/2016 17:19:50;1468168729.000000;10/07/2016 18:38:49;1468163994.000000;10/07/2016 17:19:54;1468168662.000000;10/07/2016 18:37:42;4668.000000;0;200;18;16;PHYSICS_1;;;2187189;2162353;23636;0;461.529647604;13522793653604.0;2853512060.3000000000;2799059578372.0;590643506.7000000000;2325134441183.0;490638202.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5085;pp2016 (v228);0;0
1;257799;1468168822.000000;10/07/2016 18:40:22;1468189008.000000;11/07/2016 00:16:48;1468168887.000000;10/07/2016 18:41:27;1468189007.000000;11/07/2016 00:16:47;1468168891.000000;10/07/2016 18:41:31;1468188940.000000;11/07/2016 00:15:40;20049.000000;47;201;18;17;PHYSICS_1;;;8943425;8841794;99822;5;444.504224652;52798131655560.0;2624161613.1000000000;11026751685980.0;548049288.6000000000;9102189973994.0;452395127.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.947368421;5085;pp2016 (v228);2;0
1;257800;1468189263.000000;11/07/2016 00:21:03;1468193161.000000;11/07/2016 01:26:01;1468189331.000000;11/07/2016 00:22:11;1468193160.000000;11/07/2016 01:26:00;1468189336.000000;11/07/2016 00:22:16;1468193094.000000;11/07/2016 01:24:54;3758.000000;0;193;18;15;PHYSICS_1;;;983128;963064;18906;0;256.758422564;9673424949696.0;2526358043.8000000000;1979856683940.0;517068865.0000000000;1651431495769.0;431295768.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.941176470;5085;pp2016 (v228);0;0
1;257803;1468193307.000000;11/07/2016 01:28:27;1468219438.000000;11/07/2016 08:43:58;1468193375.000000;11/07/2016 01:29:35;1468219437.000000;11/07/2016 08:43:57;1468193380.000000;11/07/2016 01:29:40;1468219369.000000;11/07/2016 08:42:49;25989.000000;48;201;18;17;PHYSICS_1;;;11370815;11238478;130528;1;436.298634026;62900857912728.0;2413508476.4000000000;13328135720592.0;511401109.7000000000;10853981409019.0;416467708.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;-0.052631578;5085;pp2016 (v228);2;0
1;257804;1468220002.000000;11/07/2016 08:53:22;1468234111.000000;11/07/2016 12:48:31;1468220072.000000;11/07/2016 08:54:32;1468234111.000000;11/07/2016 12:48:31;1468220077.000000;11/07/2016 08:54:37;1468234044.000000;11/07/2016 12:47:24;13967.000000;47;201;18;17;PHYSICS_1;;;6046474;5975376;69490;0;430.691217323;32629504102740.0;2324204295.4000000000;6985321270996.0;497565444.2000000000;5641877728845.0;401871766.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5085;pp2016 (v228);2;0
1;257850;1468282446.000000;12/07/2016 02:14:06;1468299602.000000;12/07/2016 07:00:02;1468282515.000000;12/07/2016 02:15:15;1468299601.000000;12/07/2016 07:00:01;1468282520.000000;12/07/2016 02:15:20;1468299527.000000;12/07/2016 06:58:47;17007.000000;49;201;18;17;PHYSICS_1;;;8454309;8368420;83904;1;494.809141987;56235479637956.0;3291319187.5000000000;11770216009072.0;688880721.6000000000;9749012138369.0;570584814.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.894736842;5091;pp2016 (v228);3;1
1;257851;1468299718.000000;12/07/2016 07:01:58;1468304644.000000;12/07/2016 08:24:04;1468299786.000000;12/07/2016 07:03:06;1468304643.000000;12/07/2016 08:24:03;1468299790.000000;12/07/2016 07:03:10;1468304576.000000;12/07/2016 08:22:56;4786.000000;23;186;18;16;PHYSICS_1;;;2304869;2280330;23051;0;474.54581017;14604513701152.0;3006900082.6000000000;3022633840132.0;622325270.8000000000;2518859972037.0;518604070.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5091;pp2016 (v228);1;0
1;257853;1468304760.000000;12/07/2016 08:26:00;1468322583.000000;12/07/2016 13:23:03;1468304828.000000;12/07/2016 08:27:08;1468322433.000000;12/07/2016 13:20:33;1468304833.000000;12/07/2016 08:27:13;1468322363.000000;12/07/2016 13:19:23;17530.000000;48;201;18;17;PHYSICS_1;;;8667559;8578412;87539;1;492.335075262;55727158025440.0;3165416530.8000000000;11663291868924.0;662498828.1000000000;9620930386422.0;546488519.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5091;pp2016 (v228);2;0
1;257893;1468360977.000000;13/07/2016 00:02:57;1468364728.000000;13/07/2016 01:05:28;1468361040.000000;13/07/2016 00:04:00;1468364727.000000;13/07/2016 01:05:27;1468361045.000000;13/07/2016 00:04:05;1468364660.000000;13/07/2016 01:04:20;3615.000000;0;132;18;16;PHYSICS_1;;;1850132;1848882;458;0;501.798752373;12984836641736.0;3521789162.4000000000;2683186308116.0;727742421.5000000000;2247636261655.0;609611136.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5093;pp2016 (v228);0;0
1;257901;1468369190.000000;13/07/2016 02:19:50;1468372946.000000;13/07/2016 03:22:26;1468369259.000000;13/07/2016 02:20:59;1468372945.000000;13/07/2016 03:22:25;1468369264.000000;13/07/2016 02:21:04;1468372879.000000;13/07/2016 03:21:19;3615.000000;23;185;18;15;PHYSICS_1;;;1767008;1748304;17224;0;479.383613673;11521648885612.0;3125786458.4000000000;2381169978920.0;646003792.4000000000;1991335017592.0;540242815.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.882352941;5093;pp2016 (v228);1;0
1;257912;1468378490.000000;13/07/2016 04:54:50;1468414533.000000;13/07/2016 14:55:33;1468378553.000000;13/07/2016 04:55:53;1468414532.000000;13/07/2016 14:55:32;1468378558.000000;13/07/2016 04:55:58;1468414455.000000;13/07/2016 14:54:15;35897.000000;48;201;18;17;PHYSICS_1;;;17968131;17786819;179704;5;499.406070207;115150721546112.0;3200498111.3000000000;24146788973484.0;671135633.9000000000;19918301283848.0;553609085.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.894736842;5093;pp2016 (v228);3;1
1;257932;1468414700.000000;13/07/2016 14:58:20;1468418463.000000;13/07/2016 16:01:03;1468414767.000000;13/07/2016 14:59:27;1468418463.000000;13/07/2016 16:01:03;1468414772.000000;13/07/2016 14:59:32;1468418396.000000;13/07/2016 15:59:56;3624.000000;24;186;18;16;PHYSICS_1;;;1672928;1654042;17584;5;452.632034632;10105549327464.0;2734185424.1000000000;2107310204204.0;570159687.3000000000;1743137421233.0;471628090.2000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5093;pp2016 (v228);1;0
